NODE ,X [m],Y [m],Z [m]
56844,70.124,2.286,0.455
56845,70.421,2.449,0.450
56846,70.500,2.459,0.450
56847,70.589,1.461,0.474
56848,70.584,2.162,0.457
56849,72.308,-2.028,0.455
56850,72.090,-2.066,0.455
56851,72.198,-2.278,0.449
56852,72.209,-1.897,0.459
56853,72.148,-2.164,0.452
56854,72.376,-2.206,0.451
56855,71.925,-1.176,0.478
56856,72.045,-1.725,0.464
56857,72.000,-1.462,0.470
56858,71.630,-0.198,0.503
56859,71.767,-0.607,0.492
56860,71.704,-0.369,0.498
56861,71.846,-0.885,0.485
56862,72.023,-2.332,0.448
56863,71.960,-2.099,0.454
56864,71.988,-2.228,0.451
56865,72.194,-2.408,0.446
56866,72.025,-2.426,0.446
56867,72.395,-2.375,0.446
56868,72.009,-1.921,0.459
56869,71.507,-0.108,0.506
56870,71.011,2.137,0.456
56871,70.799,2.314,0.452
56872,71.592,0.246,0.502
56873,71.423,0.805,0.488
56874,71.504,0.486,0.496
56875,71.191,1.552,0.470
56876,71.317,1.195,0.479
56877,70.857,2.417,0.450
56878,70.705,2.363,0.451
56879,70.722,2.442,0.449
56880,70.906,2.252,0.454
56881,71.175,2.319,0.451
56882,71.026,2.383,0.450
56883,70.901,1.953,0.461
56884,71.223,2.004,0.459
56885,71.045,1.785,0.465
56886,70.833,2.107,0.457
56887,70.729,2.258,0.454
56888,70.791,2.190,0.455
56889,71.295,2.197,0.454
56890,70.688,2.313,0.453
56891,70.828,2.017,0.460
56892,71.675,0.137,0.504
56893,72.580,-0.516,0.492
56894,73.007,-2.149,0.450
56895,72.689,-1.022,0.479
56896,72.780,-1.601,0.465
56897,72.731,-1.311,0.472
56898,72.361,-0.454,0.494
56899,72.649,-0.280,0.498
56900,72.385,-0.223,0.500
56901,73.169,-2.126,0.450
56902,73.045,-2.335,0.445
56903,73.260,-2.405,0.443
56904,73.204,-2.278,0.446
56905,72.795,-2.137,0.451
56906,73.056,-1.917,0.456
56907,72.793,-1.877,0.458
56908,72.836,-2.339,0.446
56909,72.746,-0.519,0.492
56910,72.474,-0.737,0.487
56911,72.711,-0.762,0.486
56912,72.331,-0.636,0.490
56913,72.754,-0.333,0.496
56914,73.170,-1.966,0.454
56915,73.318,-2.463,0.442
56916,71.938,2.220,0.451
56917,72.081,1.484,0.469
56918,72.003,1.879,0.460
56919,72.203,0.726,0.488
56920,72.279,0.446,0.495
56921,72.139,1.011,0.481
56922,72.342,0.212,0.501
56923,71.868,2.371,0.448
56924,72.069,2.280,0.450
56925,72.018,2.407,0.447
56926,71.754,2.095,0.455
56927,71.658,2.304,0.450
56928,71.988,2.063,0.455
56929,72.135,1.980,0.457
56930,72.103,2.139,0.453
56931,71.801,1.842,0.461
56932,71.937,1.283,0.475
56933,72.023,1.671,0.465
56934,71.835,1.542,0.469
56935,72.214,1.611,0.466
56936,72.168,1.797,0.461
56937,71.838,2.003,0.457
56938,72.237,1.311,0.473
56939,72.301,1.449,0.470
56940,72.105,1.187,0.477
56941,73.676,-2.109,0.449
56942,73.284,-0.443,0.492
56943,73.224,-0.224,0.498
56944,73.432,-1.018,0.477
56945,73.351,-0.716,0.485
56946,73.558,-1.613,0.462
56947,73.511,-1.326,0.469
56948,73.724,-2.328,0.444
56949,73.904,-2.129,0.448
56950,73.932,-2.327,0.443
56951,73.514,-2.230,0.447
56952,73.563,-2.372,0.443
56953,73.494,-2.046,0.451
56954,73.782,-1.880,0.455
56955,73.543,-1.855,0.456
56956,73.913,-1.960,0.452
56957,73.458,-2.163,0.449
56958,72.713,2.079,0.453
56959,72.505,2.200,0.450
56960,72.339,2.286,0.449
56961,72.685,2.314,0.447
56962,72.476,2.001,0.455
56963,72.741,1.783,0.460
56964,72.302,2.408,0.446
56965,72.366,2.149,0.452
56966,72.476,2.355,0.447
56967,72.899,1.069,0.478
56968,72.812,1.439,0.469
56969,73.057,0.449,0.493
56970,73.117,0.214,0.498
56971,72.982,0.742,0.485
56972,72.249,2.466,0.444
56973,72.616,2.411,0.445
56974,72.375,2.010,0.456
56975,74.234,-0.480,0.489
56976,74.068,-0.655,0.485
56977,74.016,-0.444,0.490
56978,74.092,-0.256,0.495
56979,74.147,-0.565,0.487
56980,74.150,-0.358,0.492
56981,73.913,-0.304,0.494
56982,73.898,-0.549,0.488
56983,74.183,-0.944,0.477
56984,74.328,-1.504,0.463
56985,74.253,-1.208,0.470
56986,74.483,-1.978,0.450
56987,74.400,-1.769,0.456
56988,74.259,-0.094,0.498
56989,74.326,-0.403,0.490
56990,74.270,-0.260,0.494
56991,74.730,-2.345,0.440
56992,74.517,-2.167,0.446
56993,74.471,-2.329,0.442
56994,73.915,-0.148,0.498
56995,73.969,-0.797,0.481
56996,73.850,-0.687,0.484
56997,74.363,-0.621,0.485
56998,74.396,-0.527,0.487
56999,74.251,-0.727,0.482
57000,74.274,-0.649,0.484
57001,74.146,-0.829,0.480
57002,74.825,-2.438,0.438
57003,74.875,-2.477,0.437
57004,74.584,-2.070,0.448
57005,74.824,-2.356,0.440
57006,73.629,2.296,0.445
57007,73.500,2.155,0.449
57008,73.524,2.364,0.443
57009,73.590,1.698,0.460
57010,73.629,2.386,0.443
57011,73.543,2.297,0.445
57012,73.640,2.222,0.447
57013,73.536,1.895,0.455
57014,73.711,1.744,0.458
57015,73.661,2.101,0.450
57016,73.677,1.944,0.453
57017,73.284,2.010,0.453
57018,73.487,1.441,0.467
57019,73.369,1.681,0.461
57020,73.819,0.505,0.489
57021,73.889,0.240,0.495
57022,73.678,1.156,0.473
57023,73.740,0.829,0.481
57024,73.418,2.346,0.444
57025,73.221,2.286,0.446
57026,73.519,2.449,0.441
57027,73.597,2.459,0.441
57028,73.686,1.461,0.466
57029,73.681,2.162,0.448
57030,75.394,-2.212,0.441
57031,75.183,-2.091,0.445
57032,75.120,-2.325,0.440
57033,75.043,-2.347,0.439
57034,75.141,-2.233,0.442
57035,75.046,-2.100,0.445
57036,75.032,-2.236,0.442
57037,75.022,-1.172,0.469
57038,75.140,-1.728,0.454
57039,75.100,-1.462,0.461
57040,74.739,-0.184,0.494
57041,74.859,-0.607,0.483
57042,74.793,-0.372,0.489
57043,74.939,-0.882,0.476
57044,75.176,-2.401,0.437
57045,75.073,-2.441,0.437
57046,75.510,-2.168,0.442
57047,75.346,-2.346,0.438
57048,75.510,-2.366,0.437
57049,75.295,-1.911,0.449
57050,75.301,-2.136,0.443
57051,75.429,-1.993,0.447
57052,75.114,-1.919,0.450
57053,75.238,-2.286,0.440
57054,74.617,-0.104,0.497
57055,74.099,2.129,0.448
57056,73.903,2.316,0.444
57057,74.699,0.254,0.493
57058,74.521,0.813,0.479
57059,74.605,0.488,0.487
57060,74.282,1.539,0.462
57061,74.414,1.195,0.470
57062,73.962,2.416,0.441
57063,73.806,2.366,0.443
57064,73.824,2.442,0.441
57065,74.006,2.255,0.445
57066,74.263,2.310,0.443
57067,74.130,2.382,0.441
57068,73.995,1.943,0.453
57069,74.297,1.997,0.451
57070,74.138,1.779,0.456
57071,73.922,2.105,0.449
57072,73.831,2.256,0.445
57073,73.891,2.188,0.447
57074,74.386,2.195,0.446
57075,73.785,2.315,0.444
57076,73.925,2.016,0.451
57077,74.767,0.138,0.495
57078,75.677,-0.512,0.482
57079,76.104,-2.150,0.440
57080,75.457,-0.450,0.485
57081,75.746,-0.279,0.488
57082,75.482,-0.221,0.491
57083,75.785,-1.018,0.469
57084,75.878,-1.604,0.454
57085,75.827,-1.311,0.462
57086,76.267,-2.127,0.440
57087,76.142,-2.336,0.435
57088,76.357,-2.405,0.432
57089,76.301,-2.278,0.436
57090,75.893,-2.139,0.441
57091,76.153,-1.918,0.445
57092,75.891,-1.881,0.447
57093,75.933,-2.340,0.436
57094,75.843,-0.517,0.482
57095,75.571,-0.731,0.477
57096,75.808,-0.758,0.476
57097,75.427,-0.630,0.481
57098,75.852,-0.332,0.486
57099,76.267,-1.967,0.444
57100,76.415,-2.463,0.431
57101,75.036,2.220,0.442
57102,75.178,1.484,0.460
57103,75.100,1.879,0.451
57104,75.300,0.726,0.479
57105,75.376,0.446,0.485
57106,75.237,1.011,0.472
57107,75.440,0.212,0.491
57108,74.967,2.371,0.439
57109,75.166,2.280,0.440
57110,75.117,2.407,0.437
57111,74.852,2.095,0.446
57112,74.756,2.304,0.442
57113,75.085,2.063,0.446
57114,75.232,1.980,0.448
57115,75.200,2.139,0.444
57116,74.899,1.842,0.452
57117,75.034,1.283,0.466
57118,75.120,1.671,0.456
57119,74.932,1.542,0.460
57120,75.311,1.611,0.457
57121,75.265,1.797,0.452
57122,74.935,2.003,0.448
57123,75.334,1.311,0.464
57124,75.399,1.449,0.460
57125,75.202,1.187,0.468
57126,76.773,-2.109,0.438
57127,76.381,-0.443,0.481
57128,76.321,-0.224,0.487
57129,76.529,-1.018,0.466
57130,76.449,-0.716,0.474
57131,76.655,-1.613,0.451
57132,76.608,-1.326,0.458
57133,76.821,-2.328,0.432
57134,77.002,-2.129,0.437
57135,77.029,-2.327,0.431
57136,76.611,-2.230,0.436
57137,76.660,-2.372,0.432
57138,76.591,-2.046,0.440
57139,76.879,-1.880,0.443
57140,76.640,-1.855,0.445
57141,77.010,-1.960,0.441
57142,76.555,-2.163,0.438
57143,75.810,2.079,0.443
57144,75.602,2.200,0.441
57145,75.436,2.286,0.439
57146,75.783,2.314,0.437
57147,75.573,2.001,0.446
57148,75.838,1.783,0.450
57149,75.399,2.408,0.436
57150,75.464,2.149,0.442
57151,75.574,2.355,0.437
57152,75.996,1.069,0.467
57153,75.909,1.439,0.458
57154,76.155,0.449,0.482
57155,76.214,0.214,0.488
57156,76.080,0.742,0.475
57157,75.346,2.466,0.435
57158,75.713,2.411,0.435
57159,75.472,2.010,0.446
57160,77.332,-0.482,0.476
57161,77.165,-0.656,0.473
57162,77.113,-0.445,0.478
57163,77.189,-0.257,0.483
57164,77.244,-0.567,0.475
57165,77.247,-0.359,0.480
57166,77.010,-0.305,0.482
57167,76.995,-0.550,0.476
57168,77.281,-0.946,0.465
57169,77.425,-1.503,0.450
57170,77.351,-1.209,0.458
57171,77.579,-1.976,0.438
57172,77.496,-1.767,0.444
57173,77.356,-0.095,0.486
57174,77.423,-0.405,0.478
57175,77.367,-0.261,0.482
57176,77.827,-2.344,0.428
57177,77.614,-2.166,0.433
57178,77.568,-2.329,0.429
57179,77.012,-0.149,0.486
57180,77.067,-0.798,0.470
57181,76.947,-0.688,0.473
57182,77.461,-0.624,0.472
57183,77.494,-0.530,0.474
57184,77.349,-0.730,0.470
57185,77.372,-0.652,0.472
57186,77.244,-0.831,0.468
57187,77.922,-2.437,0.425
57188,77.972,-2.477,0.424
57189,77.680,-2.068,0.435
57190,77.921,-2.355,0.427
57191,76.727,2.296,0.433
57192,76.597,2.155,0.438
57193,76.622,2.364,0.432
57194,76.687,1.698,0.449
57195,76.726,2.386,0.431
57196,76.640,2.297,0.434
57197,76.737,2.222,0.435
57198,76.634,1.895,0.444
57199,76.808,1.744,0.447
57200,76.758,2.101,0.438
57201,76.774,1.944,0.442
57202,76.382,2.010,0.442
57203,76.584,1.441,0.455
57204,76.466,1.681,0.450
57205,76.916,0.505,0.477
57206,76.986,0.240,0.484
57207,76.775,1.156,0.462
57208,76.838,0.829,0.470
57209,76.515,2.346,0.433
57210,76.318,2.286,0.435
57211,76.616,2.449,0.430
57212,76.694,2.459,0.430
57213,76.783,1.461,0.454
57214,76.778,2.162,0.437
57215,78.502,-2.028,0.433
57216,78.284,-2.066,0.433
57217,78.392,-2.278,0.427
57218,78.404,-1.897,0.436
57219,78.342,-2.164,0.430
57220,78.570,-2.206,0.428
57221,78.120,-1.176,0.456
57222,78.240,-1.725,0.441
57223,78.195,-1.462,0.448
57224,77.825,-0.198,0.481
57225,77.962,-0.607,0.471
57226,77.898,-0.369,0.477
57227,78.040,-0.885,0.463
57228,78.217,-2.332,0.426
57229,78.154,-2.099,0.432
57230,78.182,-2.228,0.429
57231,78.389,-2.408,0.424
57232,78.219,-2.426,0.424
57233,78.589,-2.375,0.424
57234,78.203,-1.921,0.437
57235,77.702,-0.108,0.484
57236,77.205,2.137,0.435
57237,76.994,2.314,0.432
57238,77.786,0.246,0.480
57239,77.617,0.805,0.467
57240,77.699,0.486,0.475
57241,77.386,1.552,0.449
57242,77.511,1.195,0.458
57243,77.051,2.417,0.429
57244,76.899,2.363,0.431
57245,76.916,2.442,0.429
57246,77.100,2.252,0.433
57247,77.370,2.319,0.430
57248,77.221,2.383,0.429
57249,77.095,1.953,0.441
57250,77.418,2.004,0.438
57251,77.239,1.785,0.444
57252,77.027,2.107,0.437
57253,76.924,2.258,0.434
57254,76.985,2.190,0.435
57255,77.489,2.197,0.433
57256,76.882,2.313,0.432
57257,77.023,2.017,0.439
57258,77.869,0.137,0.483
57259,78.775,-0.516,0.469
57260,79.201,-2.149,0.427
57261,78.883,-1.022,0.456
57262,78.974,-1.601,0.441
57263,78.925,-1.311,0.449
57264,78.555,-0.454,0.472
57265,78.844,-0.280,0.475
57266,78.580,-0.223,0.478
57267,79.364,-2.126,0.427
57268,79.239,-2.335,0.422
57269,79.454,-2.405,0.419
57270,79.398,-2.278,0.423
57271,78.989,-2.137,0.428
57272,79.250,-1.917,0.432
57273,78.987,-1.877,0.435
57274,79.030,-2.339,0.423
57275,78.940,-0.519,0.469
57276,78.669,-0.737,0.464
57277,78.905,-0.762,0.463
57278,78.526,-0.636,0.467
57279,78.949,-0.333,0.473
57280,79.364,-1.966,0.431
57281,79.512,-2.463,0.418
57282,78.133,2.220,0.430
57283,78.275,1.484,0.447
57284,78.197,1.879,0.438
57285,78.397,0.726,0.466
57286,78.473,0.446,0.472
57287,78.334,1.011,0.459
57288,78.537,0.212,0.478
57289,78.064,2.371,0.426
57290,78.263,2.280,0.427
57291,78.214,2.407,0.425
57292,77.949,2.095,0.433
57293,77.854,2.304,0.429
57294,78.183,2.063,0.433
57295,78.329,1.980,0.435
57296,78.297,2.139,0.431
57297,77.996,1.842,0.440
57298,78.131,1.283,0.453
57299,78.218,1.671,0.443
57300,78.029,1.542,0.447
57301,78.408,1.611,0.444
57302,78.362,1.797,0.439
57303,78.032,2.003,0.435
57304,78.432,1.311,0.451
57305,78.496,1.449,0.447
57306,78.299,1.187,0.455
57307,79.871,-2.109,0.425
57308,79.479,-0.443,0.468
57309,79.419,-0.224,0.474
57310,79.626,-1.018,0.453
57311,79.546,-0.716,0.461
57312,79.752,-1.613,0.438
57313,79.705,-1.326,0.445
57314,79.918,-2.328,0.419
57315,80.099,-2.129,0.424
57316,80.126,-2.327,0.419
57317,79.708,-2.230,0.423
57318,79.757,-2.372,0.419
57319,79.689,-2.046,0.427
57320,79.976,-1.880,0.430
57321,79.737,-1.855,0.432
57322,80.107,-1.960,0.428
57323,79.652,-2.163,0.425
57324,78.907,2.079,0.430
57325,78.699,2.200,0.428
57326,78.534,2.286,0.426
57327,78.880,2.314,0.424
57328,78.670,2.001,0.433
57329,78.935,1.783,0.437
57330,78.497,2.408,0.423
57331,78.561,2.149,0.430
57332,78.671,2.355,0.424
57333,79.093,1.069,0.454
57334,79.006,1.439,0.445
57335,79.252,0.449,0.469
57336,79.311,0.214,0.475
57337,79.177,0.742,0.462
57338,78.444,2.466,0.422
57339,78.810,2.411,0.422
57340,78.569,2.010,0.433
57341,80.337,-0.419,0.465
57342,80.328,-0.724,0.457
57343,80.437,-1.182,0.445
57344,80.685,-1.970,0.424
57345,80.528,-1.552,0.435
57346,80.594,-1.770,0.430
57347,80.114,-0.413,0.466
57348,80.390,-0.227,0.469
57349,80.128,-0.195,0.471
57350,80.916,-2.347,0.413
57351,80.718,-2.167,0.419
57352,80.666,-2.326,0.416
57353,80.485,-0.758,0.455
57354,80.505,-0.409,0.464
57355,80.330,-0.592,0.460
57356,80.514,-0.581,0.460
57357,80.256,-1.099,0.448
57358,80.554,-1.006,0.449
57359,80.196,-0.829,0.455
57360,80.378,-0.925,0.452
57361,80.122,-0.635,0.461
57362,80.496,-0.259,0.468
57363,80.329,-1.373,0.441
57364,80.205,-1.284,0.444
57365,80.616,-1.271,0.442
57366,80.681,-1.113,0.445
57367,80.493,-1.419,0.439
57368,81.018,-2.438,0.411
57369,81.066,-2.478,0.409
57370,80.763,-2.069,0.421
57371,81.013,-2.357,0.413
57372,79.790,2.359,0.419
57373,79.607,2.229,0.423
57374,79.817,1.709,0.435
57375,79.672,1.447,0.442
57376,79.803,2.034,0.427
57377,79.819,1.138,0.449
57378,79.931,1.515,0.439
57379,79.601,1.734,0.435
57380,80.013,0.505,0.464
57381,80.087,0.239,0.470
57382,79.930,0.829,0.456
57383,79.711,2.307,0.421
57384,79.699,2.118,0.425
57385,79.865,2.141,0.424
57386,79.857,2.292,0.420
57387,79.786,2.215,0.423
57388,79.906,2.025,0.427
57389,79.790,1.882,0.431
57390,79.960,1.758,0.433
57391,79.920,1.905,0.430
57392,79.718,2.435,0.417
57393,79.846,2.395,0.418
57394,79.797,2.462,0.416
57395,79.466,2.099,0.427
57396,79.567,2.372,0.420
57397,79.387,2.310,0.422
57398,79.622,1.955,0.430
57399,79.671,2.384,0.419
57400,79.885,2.334,0.419
57401,79.913,2.107,0.425
57402,80.022,1.624,0.436
57403,81.599,-2.028,0.417
57404,81.381,-2.066,0.418
57405,81.489,-2.278,0.412
57406,81.501,-1.897,0.421
57407,81.439,-2.164,0.415
57408,81.668,-2.206,0.413
57409,81.217,-1.176,0.441
57410,81.337,-1.725,0.426
57411,81.292,-1.462,0.433
57412,80.927,-0.198,0.467
57413,81.063,-0.610,0.456
57414,81.001,-0.382,0.462
57415,81.138,-0.885,0.449
57416,81.314,-2.332,0.411
57417,81.251,-2.099,0.418
57418,81.279,-2.228,0.414
57419,81.486,-2.408,0.409
57420,81.316,-2.426,0.409
57421,81.687,-2.375,0.408
57422,81.300,-1.921,0.422
57423,80.804,-0.115,0.470
57424,80.302,2.138,0.422
57425,80.091,2.314,0.419
57426,80.883,0.246,0.466
57427,80.714,0.805,0.453
57428,80.796,0.486,0.460
57429,80.480,1.554,0.435
57430,80.608,1.195,0.444
57431,80.148,2.417,0.416
57432,79.997,2.364,0.418
57433,80.014,2.442,0.416
57434,80.197,2.251,0.420
57435,80.467,2.319,0.416
57436,80.318,2.383,0.416
57437,80.192,1.960,0.427
57438,80.514,2.005,0.424
57439,80.332,1.798,0.430
57440,80.125,2.106,0.424
57441,80.019,2.258,0.420
57442,80.084,2.185,0.422
57443,80.586,2.197,0.419
57444,79.978,2.318,0.419
57445,80.120,2.018,0.426
57446,80.966,0.137,0.468
57447,81.872,-0.516,0.454
57448,82.297,-2.149,0.411
57449,81.980,-1.022,0.440
57450,82.072,-1.601,0.425
57451,82.022,-1.311,0.433
57452,81.652,-0.454,0.456
57453,81.941,-0.280,0.459
57454,81.677,-0.223,0.462
57455,82.460,-2.126,0.410
57456,82.333,-2.335,0.406
57457,82.548,-2.405,0.403
57458,82.493,-2.278,0.406
57459,82.086,-2.136,0.412
57460,82.347,-1.917,0.416
57461,82.084,-1.877,0.419
57462,82.125,-2.338,0.407
57463,82.037,-0.519,0.453
57464,81.766,-0.737,0.449
57465,82.002,-0.762,0.447
57466,81.623,-0.636,0.452
57467,82.046,-0.333,0.457
57468,82.461,-1.966,0.414
57469,82.607,-2.464,0.401
57470,81.229,2.220,0.415
57471,81.372,1.484,0.432
57472,81.294,1.879,0.423
57473,81.495,0.726,0.451
57474,81.570,0.446,0.457
57475,81.431,1.011,0.444
57476,81.634,0.212,0.463
57477,81.160,2.371,0.411
57478,81.360,2.280,0.412
57479,81.310,2.407,0.410
57480,81.046,2.095,0.419
57481,80.950,2.304,0.414
57482,81.279,2.063,0.418
57483,81.427,1.980,0.420
57484,81.394,2.139,0.416
57485,81.093,1.842,0.425
57486,81.228,1.283,0.438
57487,81.315,1.671,0.428
57488,81.127,1.542,0.432
57489,81.506,1.611,0.428
57490,81.459,1.797,0.424
57491,81.129,2.003,0.421
57492,81.529,1.311,0.436
57493,81.593,1.449,0.432
57494,81.396,1.187,0.440
57495,82.934,-1.962,0.412
57496,82.985,-2.239,0.404
57497,83.019,-2.390,0.401
57498,83.185,-2.180,0.405
57499,83.230,-2.360,0.400
57500,82.818,-2.287,0.404
57501,82.852,-2.413,0.401
57502,82.573,-0.434,0.452
57503,82.515,-0.221,0.458
57504,82.720,-1.009,0.437
57505,82.641,-0.709,0.445
57506,82.841,-1.595,0.421
57507,82.798,-1.313,0.429
57508,82.957,-2.083,0.409
57509,82.787,-1.994,0.412
57510,82.796,-2.147,0.408
57511,83.055,-1.818,0.415
57512,83.144,-1.979,0.410
57513,82.823,-1.817,0.416
57514,82.004,2.079,0.414
57515,81.796,2.200,0.412
57516,81.631,2.286,0.411
57517,81.977,2.314,0.408
57518,81.768,2.001,0.417
57519,82.033,1.783,0.421
57520,81.594,2.408,0.408
57521,81.658,2.149,0.414
57522,81.768,2.355,0.408
57523,82.190,1.069,0.438
57524,82.104,1.439,0.429
57525,82.349,0.449,0.453
57526,82.408,0.214,0.458
57527,82.274,0.742,0.446
57528,81.540,2.466,0.407
57529,81.907,2.411,0.406
57530,81.666,2.010,0.418
57531,83.527,-0.514,0.445
57532,83.350,-0.754,0.440
57533,83.308,-0.476,0.447
57534,83.382,-0.265,0.452
57535,83.546,-1.105,0.430
57536,83.441,-0.626,0.442
57537,83.441,-0.372,0.449
57538,83.204,-0.309,0.452
57539,83.192,-0.582,0.445
57540,83.770,-1.968,0.407
57541,83.624,-1.524,0.419
57542,83.687,-1.755,0.413
57543,84.021,-2.343,0.396
57544,83.806,-2.160,0.402
57545,83.761,-2.325,0.398
57546,83.551,-0.095,0.455
57547,83.617,-0.414,0.447
57548,83.560,-0.268,0.451
57549,83.674,-0.950,0.433
57550,83.653,-0.652,0.440
57551,83.445,-0.935,0.435
57552,83.560,-0.789,0.438
57553,83.206,-0.148,0.456
57554,83.423,-1.313,0.425
57555,83.231,-0.885,0.437
57556,83.317,-1.123,0.431
57557,83.138,-0.703,0.442
57558,83.688,-0.537,0.443
57559,83.716,-1.241,0.425
57560,83.779,-1.091,0.429
57561,83.588,-1.377,0.423
57562,84.116,-2.437,0.393
57563,84.166,-2.477,0.392
57564,83.873,-2.062,0.404
57565,84.115,-2.355,0.395
57566,82.921,2.296,0.403
57567,82.792,2.155,0.408
57568,82.816,2.364,0.402
57569,82.882,1.698,0.419
57570,82.920,2.386,0.401
57571,82.834,2.297,0.404
57572,82.931,2.222,0.405
57573,82.828,1.895,0.414
57574,83.002,1.744,0.417
57575,82.952,2.101,0.408
57576,82.968,1.944,0.412
57577,82.576,2.010,0.412
57578,82.778,1.441,0.426
57579,82.660,1.681,0.420
57580,83.111,0.505,0.447
57581,83.180,0.240,0.453
57582,82.970,1.156,0.432
57583,83.032,0.829,0.439
57584,82.709,2.346,0.403
57585,82.513,2.286,0.406
57586,82.810,2.449,0.400
57587,82.889,2.459,0.400
57588,82.977,1.461,0.424
57589,82.972,2.162,0.406
57590,84.697,-2.028,0.400
57591,84.479,-2.066,0.401
57592,84.586,-2.278,0.395
57593,84.598,-1.897,0.404
57594,84.536,-2.164,0.398
57595,84.765,-2.206,0.395
57596,84.313,-1.175,0.424
57597,84.434,-1.725,0.409
57598,84.389,-1.462,0.416
57599,84.019,-0.199,0.450
57600,84.157,-0.605,0.439
57601,84.093,-0.370,0.445
57602,84.233,-0.880,0.432
57603,84.411,-2.332,0.394
57604,84.348,-2.099,0.400
57605,84.376,-2.228,0.397
57606,84.583,-2.408,0.391
57607,84.413,-2.426,0.392
57608,84.784,-2.375,0.391
57609,84.398,-1.921,0.405
57610,83.896,-0.108,0.453
57611,83.399,2.137,0.405
57612,83.188,2.314,0.401
57613,83.981,0.246,0.449
57614,83.811,0.807,0.436
57615,83.893,0.487,0.443
57616,83.579,1.554,0.418
57617,83.705,1.197,0.427
57618,83.245,2.417,0.399
57619,83.094,2.363,0.401
57620,83.111,2.442,0.399
57621,83.294,2.252,0.402
57622,83.564,2.319,0.399
57623,83.415,2.383,0.398
57624,83.289,1.953,0.410
57625,83.611,2.006,0.407
57626,83.433,1.786,0.413
57627,83.221,2.108,0.406
57628,83.118,2.258,0.403
57629,83.180,2.190,0.405
57630,83.683,2.198,0.402
57631,83.076,2.313,0.402
57632,83.217,2.017,0.409
57633,84.064,0.137,0.451
57634,85.026,-0.514,0.436
57635,85.392,-2.139,0.393
57636,85.022,-1.020,0.423
57637,85.149,-1.595,0.408
57638,85.109,-1.311,0.415
57639,84.803,-0.489,0.438
57640,85.037,-0.274,0.442
57641,84.782,-0.220,0.445
57642,85.559,-2.124,0.392
57643,85.427,-2.330,0.388
57644,85.651,-2.400,0.385
57645,85.591,-2.275,0.388
57646,85.184,-2.131,0.395
57647,85.437,-1.918,0.398
57648,85.179,-1.872,0.401
57649,85.221,-2.335,0.389
57650,85.224,-0.799,0.427
57651,84.909,-0.754,0.431
57652,85.172,-0.497,0.435
57653,85.152,-0.312,0.440
57654,85.257,-0.674,0.430
57655,85.556,-1.958,0.396
57656,85.705,-2.463,0.383
57657,84.316,2.220,0.398
57658,84.443,1.535,0.414
57659,84.383,1.881,0.406
57660,84.555,1.035,0.426
57661,84.664,0.454,0.440
57662,84.600,0.735,0.433
57663,84.731,0.212,0.445
57664,84.248,2.371,0.394
57665,84.455,2.280,0.396
57666,84.402,2.408,0.393
57667,84.142,2.103,0.402
57668,84.041,2.304,0.397
57669,84.371,2.064,0.401
57670,84.523,1.982,0.403
57671,84.489,2.138,0.399
57672,84.190,1.838,0.408
57673,84.336,1.323,0.420
57674,84.403,1.681,0.411
57675,84.215,1.546,0.415
57676,84.573,1.577,0.412
57677,84.554,1.807,0.407
57678,84.561,1.315,0.419
57679,84.219,2.004,0.404
57680,86.065,-2.109,0.389
57681,85.676,-0.435,0.434
57682,85.613,-0.223,0.439
57683,85.813,-1.009,0.418
57684,85.735,-0.690,0.427
57685,85.946,-1.613,0.402
57686,85.899,-1.325,0.410
57687,86.112,-2.328,0.383
57688,86.293,-2.129,0.387
57689,86.321,-2.327,0.382
57690,85.902,-2.230,0.387
57691,85.951,-2.372,0.383
57692,85.883,-2.046,0.392
57693,86.170,-1.880,0.394
57694,85.931,-1.855,0.396
57695,86.301,-1.960,0.391
57696,85.846,-2.163,0.389
57697,85.101,2.078,0.396
57698,84.893,2.200,0.395
57699,84.728,2.286,0.394
57700,85.074,2.314,0.391
57701,84.865,2.001,0.400
57702,85.128,1.778,0.404
57703,84.691,2.408,0.391
57704,84.755,2.149,0.397
57705,84.865,2.355,0.391
57706,85.292,1.063,0.420
57707,85.204,1.424,0.412
57708,85.446,0.449,0.435
57709,85.506,0.214,0.440
57710,85.372,0.742,0.428
57711,84.638,2.466,0.390
57712,85.004,2.411,0.389
57713,84.763,2.010,0.400
57714,86.623,-0.482,0.426
57715,86.457,-0.656,0.423
57716,86.405,-0.445,0.428
57717,86.481,-0.257,0.432
57718,86.536,-0.567,0.424
57719,86.539,-0.359,0.429
57720,86.302,-0.305,0.432
57721,86.287,-0.550,0.426
57722,86.572,-0.946,0.415
57723,86.716,-1.503,0.400
57724,86.642,-1.209,0.408
57725,86.871,-1.976,0.387
57726,86.788,-1.767,0.393
57727,86.648,-0.095,0.435
57728,86.715,-0.405,0.427
57729,86.659,-0.261,0.431
57730,87.119,-2.344,0.376
57731,86.905,-2.166,0.382
57732,86.859,-2.329,0.378
57733,86.303,-0.149,0.436
57734,86.358,-0.798,0.420
57735,86.239,-0.688,0.423
57736,86.753,-0.624,0.421
57737,86.785,-0.530,0.424
57738,86.641,-0.730,0.420
57739,86.663,-0.652,0.421
57740,86.535,-0.831,0.418
57741,87.213,-2.437,0.373
57742,87.263,-2.477,0.372
57743,86.972,-2.068,0.384
